SampleID	Count	Purity	ASV	Taxonomy	Count2	Purity2	ASV2	Taxonomy2
L2P08A7	18	81.82	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	4	18.18	ASV_10	Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;Lysobacter_brunescens
L2P25E5	125	81.7	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	28	18.3	ASV_22	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Unassigned;Unassigned
L2P20G1	48	81.36	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	11	18.64	ASV_38	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Unassigned
L2P13C12	39	81.25	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	8	16.67	ASV_249	Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Unassigned;Unassigned
L2P47H10	40	80	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	9	18	ASV_79	Proteobacteria;Alphaproteobacteria;Sneathiellales;Sneathiellaceae;Ferrovibrio;Ferrovibrio_denitrificans
L2P23D8	90	79.65	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	18	15.93	ASV_5	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Kinneretia;Kinneretia_asaccharophila
L2P38B1	35	79.55	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	9	20.45	ASV_108	Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;Unassigned
L2P06B4	34	79.07	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	9	20.93	ASV_46	Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae;Nocardioides;Unassigned
L2P25C1	114	78.62	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	6	4.14	ASV_3	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Piscinibacter;Piscinibacter_aquaticus
L2P14D1	102	78.46	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	23	17.69	ASV_4	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;Hydrogenophaga_bisanensis
L2P46D1	69	78.41	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	19	21.59	ASV_39	Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bosea;Bosea_lathyri
L2P27E10	75	78.12	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	16	16.67	ASV_36	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Curvibacter;Unassigned
L1P13C8	120	77.92	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	28	18.18	ASV_5	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Kinneretia;Kinneretia_asaccharophila
L2P01H5	69	77.53	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	18	20.22	ASV_4	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;Hydrogenophaga_bisanensis
L1P22B8	88	77.19	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	24	21.05	ASV_16	Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Methylophilus;Unassigned
L1P31E4	23	76.67	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	7	23.33	ASV_3	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Piscinibacter;Piscinibacter_aquaticus
L2P11F5	88	76.52	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	18	15.65	ASV_4	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;Hydrogenophaga_bisanensis
L2P32C4	66	75.86	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	17	19.54	ASV_6	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Kinneretia;Kinneretia_asaccharophila
L2P06C1	28	75.68	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	4	10.81	ASV_36	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Curvibacter;Unassigned
L2P39G10	40	75.47	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	13	24.53	ASV_4	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;Hydrogenophaga_bisanensis
L2P09B7	48	75	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	14	21.88	ASV_3	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Piscinibacter;Piscinibacter_aquaticus
L2P27C12	33	75	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	11	25	ASV_75	Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Ensifer;Ensifer_adhaerens
L2P17A8	56	74.67	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	19	25.33	ASV_134	Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Unassigned;Unassigned
L2P06E9	50	74.63	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	17	25.37	ASV_22	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Unassigned;Unassigned
L2P01E2	46	74.19	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	13	20.97	ASV_6	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Kinneretia;Kinneretia_asaccharophila
L2P09A9	43	74.14	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	12	20.69	ASV_3	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Piscinibacter;Piscinibacter_aquaticus
L2P43H5	20	74.07	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	6	22.22	ASV_291	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Unassigned
L2P06D5	42	73.68	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	11	19.3	ASV_4	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;Hydrogenophaga_bisanensis
L2P04C9	46	73.02	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	17	26.98	ASV_10	Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;Lysobacter_brunescens
L1P35H4	37	72.55	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	13	25.49	ASV_10	Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;Lysobacter_brunescens
L2P05G1	66	72.53	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	25	27.47	ASV_494	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Curvibacter;Curvibacter_gracilis
L2P17E11	63	71.59	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	25	28.41	ASV_35	Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas;Luteimonas_cucumeris
L2P23E7	90	69.77	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	35	27.13	ASV_4	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;Hydrogenophaga_bisanensis
L2P04C7	59	69.41	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	13	15.29	ASV_6	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Kinneretia;Kinneretia_asaccharophila
L1P22E8	31	68.89	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	11	24.44	ASV_16	Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Methylophilus;Unassigned
L2P26D2	89	67.42	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	33	25	ASV_4	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;Hydrogenophaga_bisanensis
L2P48A10	31	67.39	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	6	13.04	ASV_35	Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas;Luteimonas_cucumeris
L2P15C7	70	67.31	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	28	26.92	ASV_4	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;Hydrogenophaga_bisanensis
L2P36B9	63	66.32	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	19	20	ASV_26	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned
L2P46A2	43	65.15	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	19	28.79	ASV_4	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;Hydrogenophaga_bisanensis
L2P10D9	74	64.35	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	35	30.43	ASV_4	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;Hydrogenophaga_bisanensis
L2P01H11	27	64.29	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	13	30.95	ASV_298	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;Unassigned
L2P38D7	42	63.64	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	24	36.36	ASV_7	Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_pygmaeum
L2P08F10	96	63.16	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	56	36.84	ASV_161	Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Unassigned
L2P16D1	62	62	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	38	38	ASV_25	Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas;Pseudoxanthomonas_gei
L2P45D1	68	61.82	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	32	29.09	ASV_4	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;Hydrogenophaga_bisanensis
L2P44D8	40	61.54	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	22	33.85	ASV_152	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter_vibrioides
L2P48G2	39	60.94	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	25	39.06	ASV_61	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_pituitosa
L2P06E5	41	59.42	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	13	18.84	ASV_4	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;Hydrogenophaga_bisanensis
L2P16E11	54	59.34	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	36	39.56	ASV_11	Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas;Pseudoxanthomonas_mexicana
L2P38E6	51	59.3	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	32	37.21	ASV_26	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned
L2P03A2	45	58.44	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	32	41.56	ASV_161	Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Unassigned
L2P09C8	52	58.43	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	32	35.96	ASV_4	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;Hydrogenophaga_bisanensis
L2P32G5	59	56.73	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	39	37.5	ASV_4	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;Hydrogenophaga_bisanensis
L2P09A8	32	56.14	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	23	40.35	ASV_6	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Kinneretia;Kinneretia_asaccharophila
L2P35F5	78	55.32	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	54	38.3	ASV_4	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;Hydrogenophaga_bisanensis
L2P28A7	16	55.17	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	9	31.03	ASV_81	Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Azonexus;Unassigned
L2P05C6	55	55	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	45	45	ASV_20	Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_testaceum
L2P08F9	68	54.84	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	43	34.68	ASV_4	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;Hydrogenophaga_bisanensis
L2P16H4	47	54.65	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	35	40.7	ASV_6	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Kinneretia;Kinneretia_asaccharophila
L2P08E9	43	54.43	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	36	45.57	ASV_6	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Kinneretia;Kinneretia_asaccharophila
L1P13C10	75	53.19	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	59	41.84	ASV_4	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;Hydrogenophaga_bisanensis
L2P24E12	50	53.19	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	30	31.91	ASV_6	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Kinneretia;Kinneretia_asaccharophila
L2P21B9	85	52.8	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	16	9.94	ASV_7	Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium;Microbacterium_pygmaeum
L2P40G4	41	51.9	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	20	25.32	ASV_4	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;Hydrogenophaga_bisanensis
L2P01D7	38	50.67	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	35	46.67	ASV_58	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Unassigned
L2P35D3	40	50.63	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	39	49.37	ASV_483	Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Unassigned
L2P39A9	11	50	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	10	45.45	ASV_6	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Kinneretia;Kinneretia_asaccharophila
L1P45E11	44	49.44	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	41	46.07	ASV_86	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;Novosphingobium_subterraneum
L2P29C5	56	48.28	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	40	34.48	ASV_6	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Kinneretia;Kinneretia_asaccharophila
L2P45G11	17	43.59	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	17	43.59	ASV_10	Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;Lysobacter_brunescens
L2P28C4	8	36.36	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	5	22.73	ASV_3	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Piscinibacter;Piscinibacter_aquaticus
L2P19B7	27	35.06	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	6	7.79	ASV_3	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Piscinibacter;Piscinibacter_aquaticus
L2P32C8	7	35	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	2	10	ASV_156	Firmicutes;Bacilli;Bacillales;Bacillaceae_1;Fictibacillus;Unassigned
L2P18B6	11	25.58	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	6	13.95	ASV_6	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Kinneretia;Kinneretia_asaccharophila
L1P34C10	4	15.38	ASV_1	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax_avenae	4	15.38	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned
L1P24F9	278	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P26D3	278	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P22D1	277	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P22D5	277	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P24F7	271	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P11D6	253	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P26D10	248	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P23F9	244	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P24D12	233	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P26G6	233	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P09D2	232	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P11E1	230	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P23E2	227	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P37D1	222	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P09E6	221	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P05F9	217	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P37D5	215	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P27E10	213	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P06D10	210	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P07E6	210	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P25D9	206	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P14E11	205	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P27D1	204	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P30F12	203	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P13E1	202	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P27D7	200	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P05E10	196	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P23B6	196	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P31F9	196	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P04F3	194	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P09E5	194	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
L1P08D1	191	100	ASV_2	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_incertae_sedis;Unassigned;Unassigned	0	NA	NA	NA
